ticker,yearReport,lengthReport,symbol,report,Net Profit/Loss before tax,Depreciation and Amortisation,Provision for credit losses,Unrealized foreign exchange gain/loss,Profit/Loss from investing activities,Interest Expense,Interest income and dividends,Operating profit before changes in working capital,Increase/Decrease in receivables,Increase/Decrease in inventories,Increase/Decrease in payables,Increase/Decrease in prepaid expenses,Interest paid,Business Income Tax paid,Other receipts from operating activities,Other payments on operating activities,Net cash inflows/outflows from operating activities,Purchase of fixed assets,Proceeds from disposal of fixed assets,"Loans granted, purchases of debt instruments (Bn. VND)","Collection of loans, proceeds from sales of debts instruments (Bn. VND)",Investment in other entities,Proceeds from divestment in other entities,Gain on Dividend,Net Cash Flows from Investing Activities,Increase in charter captial,Payments for share repurchases,Proceeds from borrowings,Repayment of borrowings,Finance lease principal payments,Dividends paid,Cash flows from financial activities,Net increase/decrease in cash and cash equivalents,Cash and cash equivalents,Foreign exchange differences Adjustment,Cash and Cash Equivalents at the end of period,Dividends received,Profits from other activities,Net Cash Flows from Operating Activities before BIT,Payment from reserves,_Increase/Decrease in receivables,_Increase/Decrease in payables,Profit/Loss from disposal of fixed assets
GAS,2020,4,GAS,cash_flow,2074728670149.0,678004746657.0,538391723108.0,-7422465044.0,-310554621856.0,24808582325.0,,2997956635339.0,-477141782449.0,172172805951.0,-753217197640.0,-229499994226.0,-35480673985.0,-308818192390.0,77642098398.0,-15577677189.0,1428036021809.0,-1926276895031.0,26774884542.0,-14401772135731.0,12800000000000.0,0.0,0.0,492200821009.0,-3009073325211.0,0.0,0.0,1346132383187.0,-973137749083.0,0.0,-276209296300.0,96785337804.0,-1484251965598.0,6819915906268.0,-347304128.0,5335316636542.0,,,,,,,
GAS,2020,3,GAS,cash_flow,2605322825138.0,609040897469.0,-88261851.0,-13077596850.0,-494941378329.0,15777930913.0,,2722034416490.0,-560413241266.0,-223011809481.0,58426488734.0,7999640956.0,-1310137219.0,-450379057244.0,13728639724.0,-1117836459608.0,449238481086.0,-1598293023272.0,18181819.0,-5954550000000.0,7150500000000.0,0.0,0.0,365753808579.0,-36571032874.0,0.0,0.0,656639352593.0,-254340334971.0,0.0,-6526331825000.0,-6124032807378.0,-5711365359166.0,12531543227548.0,-261962114.0,6819915906268.0,,,,,,,
GAS,2020,2,GAS,cash_flow,2278260493643.0,627207751035.0,414399550034.0,-36064950590.0,-316316714869.0,26386611740.0,,2993872740993.0,1200335011867.0,394968996579.0,-678467396387.0,-12538559849.0,-55412785207.0,-597528253468.0,-440003910069.0,597705914105.0,3402931758564.0,-1046056348315.0,0.0,-344300000000.0,5246000000000.0,0.0,0.0,422505333087.0,4278148984772.0,0.0,0.0,115061098500.0,-541486131415.0,0.0,0.0,-426425032915.0,7254655710421.0,5277466733988.0,-579216861.0,12531543227548.0,,,,,,,
GAS,2020,1,GAS,cash_flow,2967645202299.0,618731285755.0,18765132938.0,37994599396.0,-382424233334.0,34245067519.0,,3294957054573.0,-1599637467511.0,-358573540855.0,2063122181544.0,57384195815.0,-3236813911.0,-733664364713.0,440003910069.0,-752141515658.0,2408213639353.0,-753701331232.0,0.0,-7765000000000.0,6669000000000.0,0.0,0.0,416991430584.0,-1432709900648.0,0.0,0.0,81992604250.0,-245328824217.0,0.0,-11879673000.0,-175215892967.0,800287845738.0,4475889167227.0,1289721023.0,5277466733988.0,,,,,,,
GAS,2019,4,GAS,cash_flow,3824270771876.0,631381614947.0,432893597717.0,-13788710949.0,-514363576485.0,41600058731.0,,4401993517288.0,1735147684375.0,7047890517.0,-2467195299807.0,46905701280.0,-89255163218.0,-742092012757.0,100000000000.0,-65601467981.0,2926950849697.0,-1619404701278.0,-30000000.0,-18597287355270.0,16064153000000.0,0.0,83000000000.0,453603307129.0,-3615965749419.0,0.0,0.0,594756143262.0,-1172285953485.0,0.0,-7116198600.0,-584646008823.0,-1273660908545.0,5933208581387.0,-183652176768.0,4475895496074.0,,,,,,,
GAS,2019,3,GAS,cash_flow,3688483339437.0,668248419911.0,-14672306062.0,-12634614190.0,-580763277983.0,44423415262.0,,3793084976375.0,-570861924007.0,-261869721150.0,-473183375092.0,8181575440.0,-5983779830.0,-714119864344.0,97526765695.0,10403202558.0,1883177855645.0,-682088665630.0,1501318187.0,-6215500000000.0,7660200000000.0,-87801500000.0,0.0,483431139625.0,1159742292182.0,0.0,0.0,607597652784.0,-535026670254.0,-2633295231.0,-4554384939875.0,-4484447252576.0,-1441527104749.0,7375347002091.0,-611315955.0,5933208581387.0,,,,,,,
GAS,2019,2,GAS,cash_flow,3811757862346.0,687178363382.0,415683632040.0,4233339670.0,-278167507942.0,54162787529.0,,4694848477025.0,446353714343.0,61880474819.0,628339590707.0,-91056847677.0,-97466605914.0,-582426996385.0,-21553913468.0,-124222955649.0,4914694937801.0,-133433473118.0,-567630847.0,-8919700000000.0,4763000000000.0,0.0,-23000000000.0,267183642994.0,-4046517460971.0,0.0,0.0,566620183256.0,-1118546035435.0,-2633295231.0,-527900000000.0,-1082459147410.0,-214281670580.0,7589139804750.0,488867921.0,7375347002091.0,,,,,,,
GAS,2019,1,GAS,cash_flow,3816725536920.0,687309523410.0,2954654095.0,-2671803230.0,-379851470754.0,58877675529.0,,4183344115970.0,-1447481531965.0,368393810948.0,963300341475.0,-48869943044.0,-83676416246.0,-816373081591.0,21553913468.0,-32127807602.0,3108063401413.0,-229161357199.0,1455863642.0,-3510000000000.0,5250000000000.0,0.0,23000000000.0,436152738890.0,1971447245333.0,0.0,0.0,575178235908.0,-1468525880964.0,-2633295231.0,-3300000000000.0,-4195980940287.0,883529706459.0,6705645460007.0,-35361716.0,7589139804750.0,,,,,,,
GAS,2018,4,GAS,cash_flow,4074295672624.0,692381973100.0,-174919349703.0,-30555507141.0,-465499389929.0,107933971007.0,,4203637369958.0,-942007123108.0,-580495338812.0,-570774881379.0,-52434419148.0,-123655501998.0,-786550672641.0,-37663318778.0,-135835767189.0,974220346905.0,-36545678136.0,0.0,-4744900000000.0,4227100000000.0,70480000000.0,0.0,391125440676.0,-92740237460.0,0.0,0.0,564413361655.0,-2018707308658.0,-2234985385.0,-21445945800.0,-1477974878188.0,-596494768743.0,7302682513477.0,-512273387.0,6705675471347.0,,,,,,,
GAS,2018,3,GAS,cash_flow,4062557697560.0,552260966854.0,176577753604.0,44036545760.0,-596228803874.0,98317907501.0,,4344476515044.0,2635126457688.0,886942881919.0,-2281282800896.0,-90628799151.0,-116566864478.0,-721703449960.0,15898392971.0,-23271891173.0,4648990441964.0,-133024486123.0,-148822531.0,-6087000000000.0,5699700000000.0,-70480000000.0,-1302359175.0,664499951088.0,72244283259.0,91566025.0,0.0,756593743806.0,-2749557571700.0,0.0,-5144085447825.0,-7136957709694.0,-2415722984471.0,9718262208643.0,143289305.0,7302682513477.0,,,,,,,
GAS,2018,2,GAS,cash_flow,3908411442329.0,844527006077.0,-27174967295.0,6515881473.0,-264893983767.0,109528560005.0,,4569959491183.0,-1082215520578.0,-146680593258.0,1545246825484.0,-80651419859.0,-95507989542.0,-625778119384.0,18743838407.0,-126467986499.0,3976648525954.0,-223881389359.0,41707937803.0,-6245104000000.0,521200000000.0,0.0,25422359175.0,228090899899.0,-5652564192482.0,-91566025.0,0.0,573710821876.0,-1127307310987.0,-3919136469.0,-2700000000000.0,-3257607191605.0,-4933522858133.0,14666498838126.0,1286228650.0,9734262208643.0,,,,,,,
GAS,2018,1,GAS,cash_flow,3309459349546.0,586436185080.0,50308446346.0,56091878640.0,-293401827777.0,124754106422.0,,3833648138257.0,-2126612080025.0,-444059326877.0,2785593477416.0,-44892955749.0,-110496559090.0,-978706431883.0,-17170553996.0,-2122983500.0,2895180724553.0,-321030270226.0,-41559115272.0,-1996100000000.0,600000000000.0,0.0,0.0,253858362312.0,-1504831023186.0,61044037968.0,0.0,630029894136.0,-928733367328.0,-4491262472.0,0.0,-242150697696.0,1148199003671.0,13518016964678.0,282869777.0,14666498838126.0,,,,,,,
GAS,2017,4,GAS,cash_flow,4846904016084.0,615359394258.0,27199682870.0,-31691459705.0,-458670680105.0,63227784589.0,,5062328737991.0,-379384769048.0,220253763688.0,-633301885737.0,-25853620255.0,-140800522099.0,-605770085794.0,93047564199.0,-137778191247.0,3452740991698.0,-985207786267.0,0.0,-4995000000000.0,4955000000000.0,0.0,29794177488.0,464623587403.0,-530790021376.0,0.0,0.0,1344260287207.0,-1441313047632.0,-4229021650.0,-2043859033999.0,-2145140816074.0,776810154248.0,12897663167477.0,-2456357047.0,13672016964678.0,,,,,,,
GAS,2017,3,GAS,cash_flow,2453540191389.0,592001851945.0,83377107740.0,-13117097557.0,-447171652724.0,63182675498.0,,2731813076291.0,569031787054.0,-459387212002.0,-86490980583.0,-174281001254.0,-146843337477.0,-472500937983.0,8629342568.0,130560692976.0,2100531429590.0,-276526917926.0,41984021091.0,-3110000000000.0,1246000000000.0,0.0,0.0,382373676541.0,-1716169220294.0,0.0,0.0,1060529460816.0,-862964651269.0,-5678897946.0,-2196344513200.0,-2004458601599.0,-1620096392303.0,14515027558565.0,2732001215.0,12897663167477.0,,,,,,,
GAS,2017,2,GAS,cash_flow,2380194995209.0,660952744415.0,149928070994.0,-5023486536.0,-270811045129.0,89896340937.0,,3005137619890.0,2097033931072.0,78042334663.0,-119990462851.0,-236168576490.0,-78862424068.0,-541855876138.0,-5667160855.0,-252468737299.0,3945200647924.0,-235436370505.0,67272729.0,-2403900000000.0,1199000000000.0,0.0,-223207911.0,236819103989.0,-1203673201698.0,0.0,0.0,5832110579753.0,-5559706485897.0,-4890418432.0,-2655648914466.0,-2388135239042.0,353392207184.0,14158837192590.0,2798158791.0,14515027558565.0,,,,,,,
GAS,2017,1,GAS,cash_flow,2784589676220.0,795804320386.0,64974982240.0,-864795074.0,-220783533115.0,63806731829.0,,3487527382486.0,638082806427.0,-177470061715.0,2250717772758.0,267924141513.0,-116626479419.0,-780568789889.0,5736160855.0,-95227516802.0,5480095416214.0,-1077653052041.0,5478181818.0,-4420000000000.0,1000000000.0,0.0,223207911.0,179138274064.0,-5311813388248.0,0.0,0.0,2209808690082.0,-1046751860889.0,-4853378005.0,-701708625534.0,456494825654.0,624776853620.0,13595294716123.0,-3500569366.0,14216571000377.0,,,,,,,
GAS,2016,4,GAS,cash_flow,3917393461603.0,543111978219.0,82058025626.0,105867939870.0,-234625902337.0,83333280245.0,,4497138783226.0,-2452984541758.0,116207982505.0,-704869219442.0,194245404140.0,-78075810365.0,-330449974597.0,69035466146.0,-27686037295.0,1282562052560.0,-611798923206.0,71269999.0,-100584000000.0,-350000000000.0,-51000000000.0,0.0,262169560465.0,-851142092742.0,100000000000.0,0.0,2188236985219.0,-1834344146364.0,-38490855754.0,-4299154039811.0,-3883752056710.0,-3452332096892.0,17064067367435.0,825038773.0,13612560309316.0,,,,,,,
GAS,2016,3,GAS,cash_flow,1335967366289.0,783487254489.0,154711116213.0,-2588041694.0,-647188583479.0,82519144643.0,,1706908256461.0,1303204251431.0,-13218452711.0,-641097235777.0,-585720137936.0,-105341796612.0,-260993842580.0,62250483458.0,-38896661017.0,1427094864717.0,-868808828357.0,213914091.0,543500000000.0,120820000000.0,-487494000000.0,715146877780.0,307799476467.0,331177439981.0,0.0,0.0,1986710271987.0,-2493831307913.0,-9202330766.0,-1209087340934.0,-1725410707626.0,32861597072.0,17030368776879.0,836993484.0,17064067367435.0,,,,,,,
GAS,2016,2,GAS,cash_flow,1963898110468.0,1013187435111.0,-33535444403.0,-953790086.0,54437564438.0,106673577747.0,,3103707453275.0,-2195275845880.0,-37465430909.0,1500447772034.0,83986722121.0,-65013937323.0,-599933617482.0,-150234252062.0,-128325809511.0,1511893054263.0,-910408446729.0,-154050167.0,-803016000000.0,793792000000.0,487165000000.0,-218540026785.0,239213238707.0,-411948284974.0,0.0,0.0,836231201989.0,-158942899741.0,-10426717960.0,-2345079121000.0,-1678217536712.0,-578272767423.0,17697501570720.0,-5500036409.0,17113728766888.0,,,,,,,
GAS,2016,1,GAS,cash_flow,1950610722293.0,731203931081.0,-15765280230.0,-33547530271.0,-556821837982.0,71904973955.0,,2147584978846.0,-566826114818.0,-152914089035.0,-3546606684.0,-49332071782.0,-76717589040.0,-312817176813.0,150234252062.0,-175118143661.0,960547439075.0,-983092337477.0,123834258.0,-53850000000.0,169208000000.0,-545165000000.0,218540026785.0,290475795563.0,-903759680871.0,379000000000.0,0.0,2849310987008.0,-1840066102774.0,-19522555880.0,-1481220619000.0,-112498290646.0,-55710532442.0,18030043218216.0,4879698416.0,17979212384190.0,,,,,,,
GAS,2015,4,GAS,cash_flow,1450149790560.0,842673703531.0,26760842835.0,1894473851.0,-360956976760.0,55354498811.0,,2015876332828.0,-5298674275380.0,-257612632851.0,4104437258103.0,-122748819076.0,57601544.0,-611100298043.0,-569263596011.0,499685230990.0,-239343197896.0,-614920889619.0,1190950600.0,-16274416667.0,152916816667.0,0.0,141476819388.0,239456450556.0,-96154269075.0,0.0,0.0,920478753406.0,-912594266257.0,122636667118.0,-1893275960384.0,-1762754806117.0,-2098252273088.0,19799251696463.0,61345105154.0,17762344528529.0,,,,,,,
GAS,2015,3,GAS,cash_flow,3002293893065.0,577217261428.0,-39457779652.0,89570067094.0,-157810135108.0,35241443926.0,,3507054750753.0,1415824988222.0,615913668614.0,-1990616149773.0,36719339050.0,-61912083062.0,-715932480467.0,210938240868.0,846708256755.0,3864698530960.0,-2563960335505.0,-397507639.0,-1977470000000.0,-169060000000.0,0.0,-101909219388.0,298055814994.0,-4514741247538.0,0.0,0.0,1433677373053.0,-1016805849736.0,-101576780424.0,-209334736346.0,105960006547.0,-544082710031.0,20405257333892.0,-61922927398.0,19799251696463.0,,,,,,,
GAS,2015,2,GAS,cash_flow,3373776951455.0,803947319526.0,-186293511770.0,30024220323.0,-185396052523.0,38319330946.0,,3874378257957.0,215646567469.0,-502533148052.0,781804431672.0,-23067526155.0,-63154176471.0,-708385516211.0,224923344110.0,-1825470808359.0,1974141425960.0,-976960462805.0,1320954545.0,-2687000000000.0,266567600000.0,0.0,62341619388.0,260996054898.0,-3072734233974.0,0.0,-200000000.0,643133801173.0,-2305743984317.0,-60375290070.0,-1301856994967.0,-3025042468181.0,-4123635276195.0,24528362820168.0,529789919.0,20405257333892.0,,,,,,,
GAS,2015,1,GAS,cash_flow,3371071064998.0,926654772900.0,210289089798.0,25853088924.0,-127536734449.0,66561067450.0,,4472892349621.0,734259068411.0,766738349746.0,-1520079598112.0,104625891895.0,-63795008827.0,-1293319954281.0,519233892198.0,-169638570331.0,3550916420320.0,-434169771648.0,0.0,-313000000000.0,0.0,0.0,96505070612.0,276025403906.0,-374639297130.0,0.0,-39911223937.0,1127657283918.0,-1492386419384.0,0.0,-2323357910880.0,-2727998270283.0,448278852907.0,24080005607944.0,78359317.0,24528362820168.0,,,,,,,
GAS,2014,4,GAS,cash_flow,6075239821304.0,883576594589.0,-93912554712.0,26153449053.0,-213640727672.0,60019089523.0,,6737435672085.0,1562032097957.0,-90978071174.0,-2795476724815.0,166365801299.0,-102485310288.0,-788852774383.0,-696643533563.0,508985579859.0,4500382736977.0,-965267588092.0,-51355173333.0,4082000000000.0,-3354030416667.0,197647340000.0,-65000000000.0,173433181258.0,17427343166.0,-139000000000.0,0.0,1676149904727.0,-1633472995248.0,33692759497.0,-3627643069837.0,-3690273400861.0,827536679282.0,23250246563039.0,1901975628.0,24079685217949.0,,,,,,,
GAS,2014,3,GAS,cash_flow,3819517729741.0,887916486341.0,135828007443.0,-8924311416.0,-308392258935.0,101962968587.0,,4627908621761.0,-1047119467238.0,-126841362312.0,2787625671007.0,-342230430148.0,-68707159675.0,-824530583154.0,696643533563.0,-528913301054.0,5173835522750.0,-1151511802386.0,59490515998.0,-4638769583333.0,3632430416667.0,-197647340000.0,65000000000.0,358999208955.0,-1872008584099.0,139000000000.0,0.0,1924271014118.0,-1453351054055.0,-70829484527.0,-909586670995.0,-370496195459.0,2931330743192.0,20321030401809.0,-2114581962.0,23250246563039.0,,,,,,,
GAS,2014,2,GAS,cash_flow,4094432583529.0,832694812476.0,-13804297251.0,29406038850.0,-306459949762.0,96954191921.0,,4733223379763.0,272177159107.0,-87488972980.0,-2014558427159.0,330945229593.0,-125452252352.0,-789282867078.0,-403370023646.0,339691137672.0,2255884362920.0,-271195903569.0,-424265859.0,-11230416667.0,67960000000.0,89000000000.0,-5000000000.0,244163591960.0,113273005865.0,-89000000000.0,0.0,1929583842230.0,-2150444741445.0,-11327096080.0,-3147093551798.0,-3468281547093.0,-1099124178308.0,21418317255713.0,1837324404.0,20321030401809.0,,,,,,,
GAS,2014,1,GAS,cash_flow,3996706716191.0,857699153424.0,-3580793847.0,606030029.0,-283620483663.0,107778385469.0,,4675589007603.0,93793202259.0,981367473166.0,-700575584533.0,395591582456.0,-85388759765.0,-579343640311.0,403370023646.0,-508760779101.0,4675642525420.0,-380840417727.0,429222223.0,-300000000000.0,40000000.0,-89000000000.0,5000000000.0,331816804467.0,-432554391037.0,89000000000.0,0.0,715716600162.0,-892068233366.0,-7615861254.0,-1021789008202.0,-1116756502660.0,3126331631723.0,18292997853785.0,-1012229795.0,21418317255713.0,,,,,,,
GAS,2013,4,GAS,cash_flow,2857490077373.0,813410753826.0,-214740784601.0,-43204852304.0,-237077374600.0,105542411152.0,,3281420230846.0,43741829471.0,-1094190652228.0,2163743192530.0,220061823840.0,-131755999826.0,-716015258346.0,-380154278777.0,89676464811.0,3476527352321.0,-1042775374613.0,0.0,-314433158412.0,-178300000000.0,400000000000.0,-43100000000.0,186132432651.0,-992476100374.0,-399500000000.0,-1153105.0,2292058906663.0,-2969408214889.0,237957466362.0,-1628956971993.0,-2467849966962.0,16201284985.0,18276676708448.0,250190109.0,18293128183542.0,,,,,,,
GAS,2013,3,GAS,cash_flow,3742746183459.0,799377760645.0,245583769434.0,-14047972642.0,-356180949159.0,105405478144.0,,4522884269881.0,-110183172614.0,254228556706.0,-1068882770746.0,58570066317.0,-71110159243.0,-697724009559.0,420865236059.0,-256032858569.0,3052615158232.0,-565260037217.0,0.0,-83344362164.0,178300000000.0,-400000000000.0,43100000000.0,340832995747.0,-486371403634.0,399500000000.0,0.0,2252981727623.0,-2332554120725.0,-237957466362.0,-2152819024381.0,-2070848883845.0,495394870753.0,17781206438976.0,75398719.0,18276676708448.0,,,,,,,
GAS,2013,2,GAS,cash_flow,3700238848840.0,861688062707.0,18229962679.0,47290533768.0,-298347273194.0,119982247049.0,,4449082381849.0,748198265164.0,-801854509143.0,965457780127.0,329529649069.0,-157533853118.0,-1013677874585.0,-33431572427.0,-253722991165.0,4232047275771.0,-446904688609.0,0.0,387245716864.0,-348601612927.0,0.0,0.0,294983756424.0,-113276828248.0,0.0,0.0,532567495036.0,-950763702063.0,40014456444.0,-1914318474270.0,-2292500224853.0,1826270222670.0,15955511012894.0,-574796588.0,17781206438976.0,,,,,,,
GAS,2013,1,GAS,cash_flow,5382859400308.0,761410450855.0,714765483.0,24741931416.0,-254188957211.0,89773106264.0,,6005310697115.0,-1233368054549.0,776312671665.0,-1233331599594.0,310748309580.0,-90023428622.0,-577546892345.0,60446453234.0,-102519444186.0,3916028712298.0,-399549213401.0,0.0,-387601354700.0,396951612927.0,0.0,0.0,276843737120.0,-113355218054.0,0.0,0.0,532004341247.0,-1092521377716.0,-40014456444.0,0.0,-600531492913.0,3202142001331.0,12753084518890.0,284492673.0,15955511012894.0,,,,,,,
VPB,2025,4,VPB,cash_flow,,,,,,,,18903365000000.0,,,,,,,,,17134993000000.0,-71331000000.0,551000000.0,,,0.0,0.0,15983000000.0,-56998000000.0,12618772000000.0,,,,,0.0,12618772000000.0,29696767000000.0,166400452000000.0,0.0,196097219000000.0,,345682000000.0,17134993000000.0,0.0,,,
VPB,2025,3,VPB,cash_flow,,,,,,,,12010252000000.0,,,,,,,,,4043752000000.0,-13953000000.0,-43000000.0,,,0.0,0.0,11861000000.0,-2135000000.0,0.0,,,,,0.0,0.0,4041617000000.0,162358835000000.0,0.0,166400452000000.0,,268867000000.0,4043752000000.0,0.0,,,
VPB,2025,2,VPB,cash_flow,,,,,,,,11417755000000.0,,,,,,,,,14803070000000.0,18218000000.0,659000000.0,,,0.0,0.0,7317000000.0,26194000000.0,0.0,,,,,-3968172000000.0,-3968172000000.0,10861092000000.0,151497743000000.0,0.0,162358835000000.0,,362934000000.0,14803070000000.0,0.0,,,
VPB,2025,1,VPB,cash_flow,,,,,,,,10147577000000.0,,,,,,,,,8550806000000.0,-64029000000.0,8182000000.0,,,0.0,0.0,0.0,-55847000000.0,0.0,,,,,0.0,0.0,8494959000000.0,143002784000000.0,0.0,151497743000000.0,,8940000000.0,8550806000000.0,0.0,,,
VPB,2024,4,VPB,cash_flow,,,,,,,,15547712000000.0,,,,,,,,,23834263000000.0,-56271000000.0,-80000000.0,,,0.0,0.0,9654000000.0,-46697000000.0,0.0,,,,,-693000000.0,-693000000.0,23786873000000.0,119215911000000.0,0.0,143002784000000.0,,104026000000.0,23834263000000.0,0.0,,,
VPB,2024,3,VPB,cash_flow,,,,,,,,10297016000000.0,,,,,,,,,16946320000000.0,-1534000000.0,869000000.0,,,0.0,0.0,3147000000.0,2223000000.0,0.0,,,,,0.0,0.0,16948543000000.0,102267368000000.0,0.0,119215911000000.0,,-50907000000.0,16946320000000.0,0.0,,,
VPB,2024,2,VPB,cash_flow,,,,,,,,9580225000000.0,,,,,,,,,21894246000000.0,-497000000.0,1000000.0,,,0.0,0.0,0.0,-496000000.0,0.0,,,,,-7935139000000.0,-7935139000000.0,13958611000000.0,88308757000000.0,0.0,102267368000000.0,,-102379000000.0,21894246000000.0,0.0,,,
VPB,2024,1,VPB,cash_flow,,,,,,,,6834558000000.0,,,,,,,,,-5358644000000.0,-994000000.0,925000000.0,,,0.0,0.0,0.0,-69000000.0,0.0,,,,,0.0,0.0,-5358713000000.0,93667470000000.0,0.0,88308757000000.0,,-149421000000.0,-5358644000000.0,0.0,,,
VPB,2023,4,VPB,cash_flow,,,,,,,,8864399000000.0,,,,,,,,,-30763738000000.0,-52854000000.0,259000000.0,,,0.0,0.0,0.0,-52595000000.0,35897546000000.0,,,,,-7933924000000.0,28265818000000.0,-2550515000000.0,96217984000000.0,0.0,93667469000000.0,,-168849000000.0,-30763738000000.0,0.0,,,
VPB,2023,3,VPB,cash_flow,,,,,,,,10272503000000.0,,,,,,,,,-11663640000000.0,-31852000000.0,256000000.0,,,0.0,0.0,3147000000.0,-28449000000.0,0.0,,,,,0.0,0.0,-11692089000000.0,107910073000000.0,0.0,96217984000000.0,,-9465000000.0,-11663640000000.0,0.0,,,
VPB,2023,2,VPB,cash_flow,,,,,,,,9480373000000.0,,,,,,,,,32753079000000.0,-18471000000.0,0.0,,,0.0,0.0,0.0,-18471000000.0,0.0,,,,,0.0,0.0,32734608000000.0,75175465000000.0,0.0,107910073000000.0,,1545952000000.0,32753079000000.0,0.0,,,
VPB,2023,1,VPB,cash_flow,,,,,,,,7643936000000.0,,,,,,,,,21134682000000.0,-4838000000.0,450000000.0,,,0.0,0.0,0.0,-4388000000.0,0.0,,,,,0.0,0.0,21130294000000.0,54045171000000.0,0.0,75175465000000.0,,817515000000.0,21134682000000.0,0.0,,,
VPB,2022,4,VPB,cash_flow,,,,,,,,8872509000000.0,,,,,,,,,15701168000000.0,-36003000000.0,399000000.0,,,-517612000000.0,0.0,0.0,-553216000000.0,0.0,,,,,0.0,0.0,15147952000000.0,38897219000000.0,0.0,54045171000000.0,,51761000000.0,15701168000000.0,0.0,,,
VPB,2022,3,VPB,cash_flow,,,,,,,,8349072000000.0,,,,,,,,,-13669768000000.0,-37127000000.0,88000000.0,,,0.0,0.0,12801000000.0,-24238000000.0,0.0,,,,,0.0,300000000000.0,-13394006000000.0,52291225000000.0,0.0,38897219000000.0,,62894000000.0,-13669768000000.0,0.0,,,
VPB,2022,2,VPB,cash_flow,,,,,,,,9833336000000.0,,,,,,,,,5890665000000.0,-30615000000.0,2507000000.0,,,1000000.0,0.0,0.0,-28107000000.0,0.0,,,,,0.0,0.0,5862558000000.0,46428667000000.0,0.0,52291225000000.0,,297508000000.0,5890665000000.0,0.0,,,
VPB,2022,1,VPB,cash_flow,,,,,,,,10489182000000.0,,,,,,,,,-7229528000000.0,-2154000000.0,248000000.0,,,-117827000000.0,0.0,0.0,-119733000000.0,0.0,,,,,0.0,0.0,-7349261000000.0,53777928000000.0,0.0,46428667000000.0,,6396593000000.0,-7229528000000.0,0.0,,,
VPB,2021,4,VPB,cash_flow,,,,,,,,5929243000000.0,,,,,,,,,-18793802000000.0,745000000.0,1385000000.0,,,-16500000000.0,25928205000000.0,0.0,25913835000000.0,0.0,,,,,0.0,-261960000000.0,6858073000000.0,46919855000000.0,0.0,53777928000000.0,,-5291000000.0,-18793802000000.0,0.0,,,
VPB,2021,3,VPB,cash_flow,,,,,,,,6780991000000.0,,,,,,,,,14170897000000.0,-6379000000.0,-2000000.0,,,0.0,5509000000.0,1967000000.0,1095000000.0,0.0,,,,,0.0,150000000000.0,14321992000000.0,32597863000000.0,0.0,46919855000000.0,,-164872000000.0,14170897000000.0,0.0,,,
VPB,2021,2,VPB,cash_flow,,,,,,,,9487729000000.0,,,,,,,,,12495677000000.0,-8632000000.0,1720000000.0,,,0.0,0.0,0.0,-6912000000.0,0.0,,,,,0.0,0.0,12488765000000.0,20109098000000.0,0.0,32597863000000.0,,-395391000000.0,12495677000000.0,0.0,,,
VPB,2021,1,VPB,cash_flow,,,,,,,,7067924000000.0,,,,,,,,,-2756982000000.0,-25111000000.0,0.0,,,0.0,0.0,0.0,-25111000000.0,0.0,,,,,0.0,0.0,-2782093000000.0,22891191000000.0,0.0,20109098000000.0,,83773000000.0,-2756982000000.0,0.0,,,
VPB,2020,4,VPB,cash_flow,,,,,,,,6964461000000.0,,,,,,,,,-4414789000000.0,-8660000000.0,7506000000.0,,,0.0,0.0,2477000000.0,1323000000.0,0.0,,,,,0.0,170000000000.0,-4243466000000.0,27134657000000.0,0.0,22891191000000.0,,142855000000.0,-4414789000000.0,0.0,,,
VPB,2020,3,VPB,cash_flow,,,,,,,,5019578000000.0,,,,,,,,,1266888000000.0,-5242000000.0,6527000000.0,,,0.0,0.0,2536000000.0,3821000000.0,0.0,,,,,0.0,0.0,1270709000000.0,25863948000000.0,0.0,27134657000000.0,,-12967000000.0,1266888000000.0,0.0,,,
VPB,2020,2,VPB,cash_flow,,,,,,,,7562234000000.0,,,,,,,,,3183785000000.0,-4493000000.0,133000000.0,,,0.0,0.0,0.0,-4360000000.0,0.0,,,,,0.0,0.0,3179425000000.0,22684523000000.0,0.0,25863948000000.0,,-30710000000.0,3183785000000.0,0.0,,,
VPB,2020,1,VPB,cash_flow,,,,,,,,6387133000000.0,,,,,,,,,1283670000000.0,-7140000000.0,11548000000.0,,,0.0,0.0,0.0,4408000000.0,0.0,,,,,0.0,0.0,1288078000000.0,21396445000000.0,0.0,22684523000000.0,,-9109000000.0,1283670000000.0,0.0,,,
