ticker,yearReport,lengthReport,Minority Interest,symbol,report,CURRENT ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Short-term investments (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Long-term loans receivables (Bn. VND),Fixed assets (Bn. VND),Investment in properties,Long-term investments (Bn. VND),Goodwill,Other non-current assets,TOTAL ASSETS (Bn. VND),LIABILITIES (Bn. VND),Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),OWNER'S EQUITY(Bn.VND),Capital and reserves (Bn. VND),Undistributed earnings (Bn. VND),Budget sources and other funds,MINORITY INTERESTS,TOTAL RESOURCES (Bn. VND),Prepayments to suppliers (Bn. VND),Short-term loans receivables (Bn. VND),"Inventories, Net (Bn. VND)",Other current assets (Bn. VND),Investment and development funds (Bn. VND),Common shares (Bn. VND),Paid-in capital (Bn. VND),Long-term borrowings (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Good will (Bn. VND),Long-term prepayments (Bn. VND),Other long-term assets (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),Balances with the SBV,Placements with and loans to other credit institutions,"Trading Securities, net",Trading Securities,Provision for diminution in value of Trading Securities,Derivatives and other financial liabilities,"Loans and advances to customers, net",Loans and advances to customers,Less: Provision for losses on loans and advances to customers,Investment Securities,Available-for Sales Securities,Held-to-Maturity Securities,Less: Provision for diminution in value of investment securities,Investment in joint ventures,Investments in associate companies,Less: Provision for diminuation in value of long term investments,Tangible fixed assets,Intagible fixed assets,Other Assets,Due to Gov and borrowings from SBV,Deposits and borrowings from other credit institutions,Deposits from customers,_Derivatives and other financial liabilities,"Funds received from Gov, international and other institutions",Convertible bonds/CDs and other valuable papers issued,Other liabilities,Capital,Reserves,Foreign Currency Difference reserve,Difference upon Assets Revaluation,Other Reserves,Convertible bonds (Bn. VND),Leased assets
VCB,2025,1,0.0,VCB,balance_sheet,,13713225000000.0,,,,,,,8015849000000.0,,2268608000000.0,,,2109260616000000.0,1904318782000000.0,,,204941834000000.0,,79376463000000.0,,101952000000.0,2109260616000000.0,,,,,,,83556751000000.0,,,,,,1528922000000.0,,,28020997000000.0,410587576000000.0,8417843000000.0,8448472000000.0,-30629000000.0,0.0,1433896493000000.0,1466390536000000.0,-32494043000000.0,176979243000000.0,108816448000000.0,68407949000000.0,-245154000000.0,0.0,814686000000.0,-75000000000.0,5494709000000.0,2521140000000.0,27360782000000.0,125298467000000.0,222764271000000.0,1509113389000000.0,306420000000.0,2000000.0,14165059000000.0,32671174000000.0,89361977000000.0,37052974000000.0,-951532000000.0,0.0,809837000000.0,,
VCB,2024,4,0.0,VCB,balance_sheet,,14268064000000.0,,,,,,,8092877000000.0,,2228098000000.0,,,2085873522000000.0,1889664354000000.0,,,196209168000000.0,,98332086000000.0,,96261000000.0,2085873522000000.0,,,,,,,55890913000000.0,,,,,,1528922000000.0,,,49340493000000.0,389951898000000.0,4876237000000.0,4908527000000.0,-32290000000.0,1314434000000.0,1418015724000000.0,1449198899000000.0,-31183175000000.0,167383349000000.0,86799901000000.0,80829540000000.0,-246092000000.0,0.0,774176000000.0,-75000000000.0,5530579000000.0,2562298000000.0,30402348000000.0,78237337000000.0,234533958000000.0,1514664850000000.0,0.0,529000000.0,24125059000000.0,38102621000000.0,61696139000000.0,37052974000000.0,-968292000000.0,0.0,809837000000.0,,
VCB,2024,3,0.0,VCB,balance_sheet,,13157642000000.0,,,,,,,8026692000000.0,,2119005000000.0,,,1932361908000000.0,1742064907000000.0,,,190297001000000.0,,102068366000000.0,,110763000000.0,1932361908000000.0,,,,,,,55890913000000.0,,,,,,1528922000000.0,,,13749051000000.0,316566672000000.0,4146191000000.0,4169191000000.0,-23000000000.0,0.0,1366088234000000.0,1401151675000000.0,-35063441000000.0,170417002000000.0,83014181000000.0,87654538000000.0,-251717000000.0,0.0,732508000000.0,-142425000000.0,5467042000000.0,2559650000000.0,38091419000000.0,36293273000000.0,217260367000000.0,1430071020000000.0,116988000000.0,2000000.0,26901267000000.0,31421990000000.0,61696139000000.0,27453485000000.0,-1031752000000.0,0.0,809837000000.0,,
VCB,2024,2,0.0,VCB,balance_sheet,,12950279000000.0,,,,,,,7716515000000.0,,2086502000000.0,,,1905638840000000.0,1723936055000000.0,,,181702785000000.0,,93397205000000.0,,105738000000.0,1905638840000000.0,,,,,,,55890913000000.0,,,,,,1528922000000.0,,,35735832000000.0,316589542000000.0,2432382000000.0,2457691000000.0,-25309000000.0,510955000000.0,1334761763000000.0,1369645310000000.0,-34883547000000.0,166831595000000.0,75795936000000.0,91200503000000.0,-164844000000.0,0.0,700005000000.0,-142425000000.0,5170802000000.0,2545713000000.0,26023475000000.0,66987719000000.0,218637742000000.0,1374683432000000.0,0.0,6000000.0,26901433000000.0,36725723000000.0,61696139000000.0,27453885000000.0,-950182000000.0,0.0,809837000000.0,,
VCB,2024,1,0.0,VCB,balance_sheet,,12915997000000.0,,,,,,,7588707000000.0,,2256391000000.0,,,1773713584000000.0,1600099458000000.0,,,173614126000000.0,,85330720000000.0,,100556000000.0,1773713584000000.0,,,,,,,55890913000000.0,,,,,,1529145000000.0,,,37836619000000.0,273301211000000.0,2936121000000.0,2956813000000.0,-20692000000.0,0.0,1235587240000000.0,1266477925000000.0,-30890685000000.0,174371785000000.0,91847588000000.0,82689041000000.0,-164844000000.0,0.0,869671000000.0,-142425000000.0,5046502000000.0,2542205000000.0,26919513000000.0,4140563000000.0,171488381000000.0,1347325611000000.0,91370000000.0,1000000.0,29904958000000.0,47148574000000.0,61696139000000.0,27447103000000.0,-960392000000.0,0.0,809837000000.0,,
VCB,2023,4,0.0,VCB,balance_sheet,,14504849000000.0,,,,,,,7708181000000.0,,2224945000000.0,,,1839223339000000.0,1670680015000000.0,,,168543324000000.0,,85173987000000.0,,93990000000.0,1839223339000000.0,,,,,,,55890913000000.0,,,,,,1529145000000.0,,,58104503000000.0,335616377000000.0,2495408000000.0,2511395000000.0,-15987000000.0,0.0,1241675333000000.0,1270359018000000.0,-28683685000000.0,145780067000000.0,67882480000000.0,78009747000000.0,-112160000000.0,0.0,838225000000.0,-142425000000.0,5115612000000.0,2592569000000.0,31113676000000.0,1670837000000.0,213841980000000.0,1395694611000000.0,117752000000.0,365000000.0,19912623000000.0,39441847000000.0,61696139000000.0,22562445000000.0,-983237000000.0,0.0,809837000000.0,,
VCB,2023,3,0.0,VCB,balance_sheet,,13913670000000.0,,,,,,,7441794000000.0,,2205920000000.0,,,1731305572000000.0,1572062054000000.0,,,159243518000000.0,,75814366000000.0,,104660000000.0,1731305572000000.0,,,,,,,55890913000000.0,,,,,,1529145000000.0,,,29312980000000.0,320952135000000.0,1735874000000.0,1754272000000.0,-18398000000.0,0.0,1150958460000000.0,1189830550000000.0,-38872090000000.0,178723851000000.0,102650493000000.0,76486963000000.0,-413605000000.0,0.0,794774000000.0,-117999000000.0,4812476000000.0,2629318000000.0,26060888000000.0,2517462000000.0,160234123000000.0,1349007010000000.0,899053000000.0,725000000.0,15277866000000.0,44125815000000.0,61696139000000.0,22562989000000.0,-934636000000.0,0.0,809837000000.0,,
VCB,2023,2,0.0,VCB,balance_sheet,,16134106000000.0,,,,,,,7598470000000.0,,2248021000000.0,,,1704273133000000.0,1552272005000000.0,,,152001128000000.0,,77094650000000.0,,98316000000.0,1704273133000000.0,,,,,,,47325166000000.0,,,,,,1529145000000.0,,,56430924000000.0,286406768000000.0,1375964000000.0,1394711000000.0,-18747000000.0,217428000000.0,1139981404000000.0,1177728457000000.0,-37747053000000.0,156871470000000.0,65672102000000.0,91277142000000.0,-77774000000.0,0.0,836875000000.0,-117999000000.0,4918188000000.0,2680282000000.0,37008578000000.0,2270345000000.0,160661447000000.0,1326853836000000.0,0.0,1088000000.0,16323830000000.0,46161459000000.0,53130392000000.0,22564054000000.0,-886284000000.0,0.0,809837000000.0,,
VCB,2023,1,0.0,VCB,balance_sheet,,15537950000000.0,,,,,,,7732058000000.0,,2221085000000.0,,,1846431290000000.0,1701772932000000.0,,,144658358000000.0,,69719946000000.0,,93744000000.0,1846431290000000.0,,,,,,,47325166000000.0,,,,,,1529145000000.0,,,139256635000000.0,334747844000000.0,1595430000000.0,1618113000000.0,-22683000000.0,224625000000.0,1142187065000000.0,1174080964000000.0,-31893899000000.0,174526186000000.0,77663390000000.0,96941064000000.0,-78268000000.0,0.0,809939000000.0,-117999000000.0,5015683000000.0,2716375000000.0,28402412000000.0,62167768000000.0,255334468000000.0,1281487916000000.0,0.0,2186000000.0,27337890000000.0,75442704000000.0,53130392000000.0,22556829000000.0,-842553000000.0,0.0,809837000000.0,,
VCB,2022,4,0.0,VCB,balance_sheet,,18348519000000.0,,,,,,,7985401000000.0,,2193516000000.0,,,1814188209000000.0,1676199767000000.0,,,137988442000000.0,,67499703000000.0,,88379000000.0,1814188209000000.0,,,,,,,47325166000000.0,,,,,,1529145000000.0,,,92557809000000.0,313591813000000.0,1499687000000.0,1543575000000.0,-43888000000.0,156515000000.0,1120286831000000.0,1145066250000000.0,-24779419000000.0,196171212000000.0,100739669000000.0,95513376000000.0,-81833000000.0,0.0,782370000000.0,-117999000000.0,5170083000000.0,2815318000000.0,61396906000000.0,67314816000000.0,232510850000000.0,1243468472000000.0,0.0,3298000000.0,25337894000000.0,107564437000000.0,53130392000000.0,18133039000000.0,-863071000000.0,0.0,809837000000.0,,
VCB,2022,3,0.0,VCB,balance_sheet,,16293080000000.0,,,,,,,7820512000000.0,,2217065000000.0,,,1649664327000000.0,1521274777000000.0,,,128389550000000.0,,57774989000000.0,,102207000000.0,1649664327000000.0,,,,,,,47325166000000.0,,,,,,1529145000000.0,,,11378539000000.0,302927159000000.0,1347762000000.0,1407066000000.0,-59304000000.0,0.0,1093971420000000.0,1130144001000000.0,-36172581000000.0,177219709000000.0,87411490000000.0,89896772000000.0,-88553000000.0,0.0,762920000000.0,-75000000000.0,5060100000000.0,2760412000000.0,36489081000000.0,93953298000000.0,179758633000000.0,1197150901000000.0,120079000000.0,4385000000.0,14698727000000.0,35588754000000.0,53130392000000.0,18122983000000.0,-741021000000.0,0.0,809837000000.0,,
VCB,2022,2,0.0,VCB,balance_sheet,,15097807000000.0,,,,,,,8103519000000.0,,2380804000000.0,,,1601680964000000.0,1478691267000000.0,,,122989697000000.0,,52056550000000.0,,97774000000.0,1601680964000000.0,,,,,,,47325166000000.0,,,,,,1659597000000.0,,,28813961000000.0,255536982000000.0,3150052000000.0,3187225000000.0,-37173000000.0,0.0,1066990245000000.0,1100852163000000.0,-33861918000000.0,191407933000000.0,101203452000000.0,90293045000000.0,-88564000000.0,0.0,796207000000.0,-75000000000.0,5249947000000.0,2853572000000.0,30199661000000.0,61020549000000.0,171676891000000.0,1195391576000000.0,19457000000.0,5485000000.0,14367033000000.0,36210276000000.0,52665213000000.0,18171942000000.0,-1782000000.0,0.0,344658000000.0,,
