ticker,yearReport,lengthReport,Revenue YoY (%),Revenue (Bn. VND),Attribute to parent company (Bn. VND),Attribute to parent company YoY (%),Financial Income,Interest Expenses,Sales,Sales deductions,Net Sales,Cost of Sales,Gross Profit,Financial Expenses,Gain/(loss) from joint ventures,Selling Expenses,General & Admin Expenses,Operating Profit/Loss,Other income,Net income from associated companies,Other Income/Expenses,Net other income/expenses,Profit before tax,Business income tax - current,Business income tax - deferred,Net Profit For the Year,Minority Interest,Attributable to parent company,symbol,report,Provision for credit losses,Interest and Similar Income,Interest and Similar Expenses,Net Interest Income,Fees and Comission Income,Fees and Comission Expenses,Net Fee and Commission Income,Net gain (loss) from foreign currency and gold dealings,Net gain (loss) from trading of trading securities,Net gain (loss) from disposal of investment securities,Net Other income/(expenses),Other expenses,Net Other income/expenses,Dividends received,Total operating revenue,Operating Profit before Provision,Tax For the Year,EPS_basis
VCB,2024,1,0.0,24019660000000.0,8579996000000.0,0.0,,,,,,,,,,,-5053949000000.0,,,,,,10718239000000.0,-2133581000000.0,1335000000.0,8585993000000.0,-5997000000.0,8579996000000.0,VCB,income_statement,-1508210000000.0,24019660000000.0,-9941604000000.0,14078056000000.0,3180768000000.0,-1739204000000.0,1441564000000.0,1197631000000.0,22827000000.0,0.0,889827000000.0,-381780000000.0,508047000000.0,32273000000.0,17280398000000.0,12226449000000.0,-2132246000000.0,1535.0
VCB,2023,4,0.0,25097791000000.0,9355026000000.0,0.0,,,,,,,,,,,-5752034000000.0,,,,,,11693497000000.0,-2229602000000.0,-103862000000.0,9360033000000.0,-5007000000.0,9355026000000.0,VCB,income_statement,1486696000000.0,25097791000000.0,-12296567000000.0,12801224000000.0,3898648000000.0,-2088396000000.0,1810252000000.0,892534000000.0,-6214000000.0,0.0,1106147000000.0,-695656000000.0,410491000000.0,50548000000.0,15958835000000.0,10206801000000.0,-2333464000000.0,1674.0
VCB,2023,3,0.0,26512406000000.0,7268919000000.0,0.0,,,,,,,,,,,-5232506000000.0,,,,,,9051164000000.0,-1775588000000.0,-1020000000.0,7274556000000.0,-5637000000.0,7268919000000.0,VCB,income_statement,-1493607000000.0,26512406000000.0,-13916288000000.0,12596118000000.0,2613930000000.0,-1722918000000.0,891012000000.0,1581192000000.0,41527000000.0,61000000.0,872730000000.0,-351966000000.0,520764000000.0,146603000000.0,15777277000000.0,10544771000000.0,-1776608000000.0,1301.0
VCB,2023,2,0.0,28822211000000.0,7422823000000.0,0.0,,,,,,,,,,,-5656105000000.0,,,,,,9277682000000.0,-1848850000000.0,-874000000.0,7427958000000.0,-5135000000.0,7422823000000.0,VCB,income_statement,-2536389000000.0,28822211000000.0,-14801630000000.0,14020581000000.0,3236417000000.0,-1614304000000.0,1622113000000.0,1480628000000.0,59001000000.0,-61000000.0,626392000000.0,-368253000000.0,258139000000.0,29775000000.0,17470176000000.0,11814071000000.0,-1849724000000.0,1568.0
VCB,2023,1,0.0,27689870000000.0,8986435000000.0,0.0,,,,,,,,,,,-5274254000000.0,,,,,,11221344000000.0,-2225361000000.0,-4082000000.0,8991901000000.0,-5466000000.0,8986435000000.0,VCB,income_statement,-2021576000000.0,27689870000000.0,-13486924000000.0,14202946000000.0,2883744000000.0,-1427398000000.0,1456346000000.0,1705674000000.0,29903000000.0,0.0,1444875000000.0,-362100000000.0,1082775000000.0,39530000000.0,18517174000000.0,13242920000000.0,-2229443000000.0,1899.0
VCB,2022,4,0.0,25534087000000.0,9928277000000.0,1.0,,,,,,,,,,,-4564916000000.0,,,,,,12419095000000.0,-3407375000000.0,921799000000.0,9933519000000.0,-5242000000.0,9928277000000.0,VCB,income_statement,-1678630000000.0,25534087000000.0,-10724618000000.0,14809469000000.0,4124029000000.0,-1792687000000.0,2331342000000.0,1187847000000.0,4042000000.0,-1965000000.0,721538000000.0,-421945000000.0,299593000000.0,32313000000.0,18662641000000.0,14097725000000.0,-2485576000000.0,2098.0
VCB,2022,3,0.0,22569428000000.0,6064870000000.0,0.0,,,,,,,,,,,-6370005000000.0,,,,,,7566222000000.0,-1501418000000.0,4640000000.0,6069444000000.0,-4574000000.0,6064870000000.0,VCB,income_statement,-2778197000000.0,22569428000000.0,-8905477000000.0,13663951000000.0,2598204000000.0,-1495935000000.0,1102269000000.0,1587018000000.0,-154388000000.0,-1155000000.0,616998000000.0,-227533000000.0,389465000000.0,127264000000.0,16714424000000.0,10344419000000.0,-1496778000000.0,1282.0
VCB,2022,2,0.0,20671039000000.0,5936954000000.0,0.0,,,,,,,,,,,-5815802000000.0,,,,,,7423087000000.0,-1478285000000.0,-2871000000.0,5941931000000.0,-4977000000.0,5936954000000.0,VCB,income_statement,-2733452000000.0,20671039000000.0,-7873833000000.0,12797206000000.0,1989373000000.0,-1294744000000.0,694629000000.0,1471713000000.0,18628000000.0,84879000000.0,1013546000000.0,-132605000000.0,880941000000.0,24345000000.0,15972341000000.0,10156539000000.0,-1481156000000.0,1255.0
VCB,2022,1,0.0,19338145000000.0,7962184000000.0,0.0,,,,,,,,,,,-4509166000000.0,,,,,,9950256000000.0,-1986469000000.0,3639000000.0,7967426000000.0,-5242000000.0,7962184000000.0,VCB,income_statement,-2273939000000.0,19338145000000.0,-7362293000000.0,11975852000000.0,3713402000000.0,-1002574000000.0,2710828000000.0,1521867000000.0,16525000000.0,-164000000.0,576253000000.0,-92295000000.0,483958000000.0,24495000000.0,16733361000000.0,12224195000000.0,-1982830000000.0,1682.0
VCB,2021,4,0.0,17939277000000.0,6539788000000.0,0.0,,,,,,,,,,,-3148128000000.0,,,,,,8174561000000.0,-720581000000.0,-908631000000.0,6545349000000.0,-5561000000.0,6539788000000.0,VCB,income_statement,-3465595000000.0,17939277000000.0,-7272542000000.0,10666735000000.0,3543821000000.0,-1130264000000.0,2413557000000.0,1172943000000.0,19525000000.0,-85235000000.0,805593000000.0,-235941000000.0,569652000000.0,31107000000.0,14788284000000.0,11640156000000.0,-1629212000000.0,896.0
VCB,2021,3,0.0,17639936000000.0,4594130000000.0,0.0,,,,,,,,,,,-5002394000000.0,,,,,,5737854000000.0,-1138368000000.0,-198000000.0,4599288000000.0,-5158000000.0,4594130000000.0,VCB,income_statement,-2512537000000.0,17639936000000.0,-7212090000000.0,10427846000000.0,1942947000000.0,-815681000000.0,1127266000000.0,1173269000000.0,27991000000.0,0.0,652774000000.0,-201077000000.0,451697000000.0,44716000000.0,13252785000000.0,8250391000000.0,-1138566000000.0,1239.0
VCB,2021,2,0.0,17841634000000.0,3960105000000.0,0.0,,,,,,,,,,,-4736182000000.0,,,,,,4941962000000.0,-976927000000.0,-361000000.0,3964674000000.0,-4569000000.0,3960105000000.0,VCB,income_statement,-3225157000000.0,17841634000000.0,-6745376000000.0,11096258000000.0,1481928000000.0,-1053459000000.0,428469000000.0,986338000000.0,9376000000.0,0.0,505430000000.0,-145887000000.0,359543000000.0,23317000000.0,12903301000000.0,8167119000000.0,-977288000000.0,1068.0
VCB,2021,1,0.0,17201110000000.0,6902578000000.0,1.0,,,,,,,,,,,-4779221000000.0,,,,,,8631466000000.0,-1724252000000.0,308000000.0,6907522000000.0,-4944000000.0,6902578000000.0,VCB,income_statement,-2274909000000.0,17201110000000.0,-7119377000000.0,10081733000000.0,4317820000000.0,-880039000000.0,3437781000000.0,1042270000000.0,80773000000.0,0.0,1136573000000.0,-124204000000.0,1012369000000.0,30670000000.0,15685596000000.0,10906375000000.0,-1723944000000.0,1861.0
VCB,2020,4,0.0,17163378000000.0,5667519000000.0,0.0,,,,,,,,,,,-3430347000000.0,,,,,,7079454000000.0,-1406498000000.0,847000000.0,5673803000000.0,-6284000000.0,5667519000000.0,VCB,income_statement,-3883562000000.0,17163378000000.0,-6772963000000.0,10390415000000.0,4270327000000.0,-1201789000000.0,3068538000000.0,943429000000.0,16318000000.0,0.0,233108000000.0,-297621000000.0,-64513000000.0,39176000000.0,14393363000000.0,10963016000000.0,-1405651000000.0,1528.0
VCB,2020,3,0.0,17023678000000.0,3990903000000.0,0.0,,,,,,,,,,,-4578828000000.0,,,,,,4983070000000.0,-986487000000.0,-772000000.0,3995811000000.0,-4908000000.0,3990903000000.0,VCB,income_statement,-2024552000000.0,17023678000000.0,-8300504000000.0,8723174000000.0,2202803000000.0,-945756000000.0,1257047000000.0,1034372000000.0,6576000000.0,0.0,700020000000.0,-160358000000.0,539662000000.0,25619000000.0,11586450000000.0,7007622000000.0,-987259000000.0,1076.0
VCB,2020,2,0.0,16834725000000.0,4610339000000.0,0.0,,,,,,,,,,,-3118019000000.0,,,,,,5759319000000.0,-742388000000.0,-401317000000.0,4615614000000.0,-5275000000.0,4610339000000.0,VCB,income_statement,-1856218000000.0,16834725000000.0,-8757406000000.0,8077319000000.0,2008596000000.0,-852806000000.0,1155790000000.0,821053000000.0,33363000000.0,0.0,466742000000.0,-180865000000.0,285877000000.0,360154000000.0,10733556000000.0,7615537000000.0,-1143705000000.0,1241.0
VCB,2020,1,0.0,18104035000000.0,4177915000000.0,0.0,,,,,,,,,,,-4910290000000.0,,,,,,5222747000000.0,-1042687000000.0,2595000000.0,4182655000000.0,-4740000000.0,4177915000000.0,VCB,income_statement,-2152448000000.0,18104035000000.0,-9069714000000.0,9034321000000.0,2107705000000.0,-980495000000.0,1127210000000.0,1107545000000.0,-54447000000.0,0.0,1144844000000.0,-105617000000.0,1039227000000.0,31629000000.0,12285485000000.0,7375195000000.0,-1040092000000.0,1129.0
VCB,2019,4,0.0,17454947000000.0,4397313000000.0,0.0,,,,,,,,,,,-3186384000000.0,,,,,,5510002000000.0,-1106324000000.0,-3304000000.0,4400374000000.0,-3061000000.0,4397313000000.0,VCB,income_statement,-1971078000000.0,17454947000000.0,-8815229000000.0,8639718000000.0,2517811000000.0,-1631957000000.0,885854000000.0,842604000000.0,29539000000.0,7220000000.0,396225000000.0,-143763000000.0,252462000000.0,10067000000.0,10667464000000.0,7481080000000.0,-1109628000000.0,1186.0
VCB,2019,3,0.0,17466335000000.0,5048342000000.0,1.0,,,,,,,,,,,-4182440000000.0,,,,,,6309272000000.0,-1257587000000.0,-90000000.0,5051595000000.0,-3253000000.0,5048342000000.0,VCB,income_statement,-1502813000000.0,17466335000000.0,-8607049000000.0,8859286000000.0,2332534000000.0,-1054049000000.0,1278485000000.0,907733000000.0,31891000000.0,59000000.0,974695000000.0,-91295000000.0,883400000000.0,33671000000.0,11994525000000.0,7812085000000.0,-1257677000000.0,1361.0
VCB,2019,2,0.0,16709394000000.0,4360935000000.0,0.0,,,,,,,,,,,-4067395000000.0,,,,,,5425270000000.0,-1060621000000.0,161000000.0,4364810000000.0,-3875000000.0,4360935000000.0,VCB,income_statement,-1810652000000.0,16709394000000.0,-8129805000000.0,8579589000000.0,2163927000000.0,-1088543000000.0,1075384000000.0,699622000000.0,18742000000.0,-1000000.0,858635000000.0,-90967000000.0,767668000000.0,162313000000.0,11303317000000.0,7235922000000.0,-1060460000000.0,1175.0
VCB,2019,1,0.0,16093514000000.0,4707336000000.0,0.0,,,,,,,,,,,-4383645000000.0,,,,,,5878154000000.0,-1166423000000.0,-830000000.0,4710901000000.0,-3565000000.0,4707336000000.0,VCB,income_statement,-1505886000000.0,16093514000000.0,-7594757000000.0,8498757000000.0,1990520000000.0,-921114000000.0,1069406000000.0,928315000000.0,65830000000.0,-1000000.0,1198211000000.0,-31944000000.0,1166267000000.0,39111000000.0,11767685000000.0,7384040000000.0,-1167253000000.0,1281.0
VCB,2018,4,0.0,15347546000000.0,5276169000000.0,1.0,,,,,,,,,,,-1692860000000.0,,,,,,6616547000000.0,-1337493000000.0,1071000000.0,5280125000000.0,-3956000000.0,5276169000000.0,VCB,income_statement,-2380860000000.0,15347546000000.0,-7366906000000.0,7980640000000.0,1957269000000.0,-1183495000000.0,773774000000.0,657217000000.0,-67544000000.0,0.0,376205000000.0,-175522000000.0,200683000000.0,1145497000000.0,10690267000000.0,8997407000000.0,-1336422000000.0,1467.0
VCB,2018,3,0.0,14352565000000.0,2934626000000.0,0.0,,,,,,,,,,,-3985542000000.0,,,,,,3666499000000.0,-728139000000.0,-6000000.0,2938354000000.0,-3728000000.0,2934626000000.0,VCB,income_statement,-1762456000000.0,14352565000000.0,-6921040000000.0,7431525000000.0,1785902000000.0,-890988000000.0,894914000000.0,569850000000.0,-170034000000.0,120000000.0,706510000000.0,-55568000000.0,650942000000.0,37180000000.0,9414497000000.0,5428955000000.0,-728145000000.0,816.0
VCB,2018,2,0.0,13436567000000.0,2926763000000.0,0.0,,,,,,,,,,,-3864021000000.0,,,,,,3657422000000.0,-726099000000.0,317000000.0,2931640000000.0,-4877000000.0,2926763000000.0,VCB,income_statement,-1737816000000.0,13436567000000.0,-6636603000000.0,6799964000000.0,1698620000000.0,-847349000000.0,851271000000.0,424425000000.0,209536000000.0,0.0,803058000000.0,-23037000000.0,780021000000.0,194042000000.0,9259259000000.0,5395238000000.0,-725782000000.0,813.0
VCB,2018,1,0.0,12728360000000.0,3503948000000.0,1.0,,,,,,,,,,,-4067409000000.0,,,,,,4359355000000.0,-851480000000.0,-2000000.0,3507873000000.0,-3925000000.0,3503948000000.0,VCB,income_statement,-1497550000000.0,12728360000000.0,-6531261000000.0,6197099000000.0,1579203000000.0,-697835000000.0,881368000000.0,614937000000.0,277442000000.0,0.0,1630125000000.0,-27405000000.0,1602720000000.0,350748000000.0,9924314000000.0,5856905000000.0,-851482000000.0,974.0
VCB,2017,4,0.0,12347054000000.0,2720979000000.0,1.0,,,,,,,,,,,-2434484000000.0,,,,,,3402758000000.0,-676773000000.0,1818000000.0,2727803000000.0,-6824000000.0,2720979000000.0,VCB,income_statement,-1691913000000.0,12347054000000.0,-6570271000000.0,5776783000000.0,1515561000000.0,-939659000000.0,575902000000.0,332081000000.0,87216000000.0,-13201000000.0,714250000000.0,-108314000000.0,605936000000.0,164438000000.0,7529155000000.0,5094671000000.0,-674955000000.0,756.0
VCB,2017,3,0.0,11596728000000.0,2144097000000.0,0.0,,,,,,,,,,,-3104067000000.0,,,,,,2679543000000.0,-531093000000.0,170000000.0,2148620000000.0,-4523000000.0,2144097000000.0,VCB,income_statement,-1504276000000.0,11596728000000.0,-6348645000000.0,5248083000000.0,1344987000000.0,-694294000000.0,650693000000.0,645436000000.0,135003000000.0,-217000000.0,661553000000.0,-75866000000.0,585687000000.0,23201000000.0,7287886000000.0,4183819000000.0,-530923000000.0,596.0
VCB,2017,2,0.0,11443027000000.0,2016293000000.0,0.0,,,,,,,,,,,-3179058000000.0,,,,,,2517897000000.0,-498684000000.0,1617000000.0,2020830000000.0,-4537000000.0,2016293000000.0,VCB,income_statement,-1601565000000.0,11443027000000.0,-5806157000000.0,5636870000000.0,1309198000000.0,-644652000000.0,664546000000.0,423210000000.0,150055000000.0,43996000000.0,382271000000.0,-37415000000.0,344856000000.0,34987000000.0,7298520000000.0,4119462000000.0,-497067000000.0,561.0
VCB,2017,1,0.0,10771959000000.0,2206007000000.0,0.0,,,,,,,,,,,-3149927000000.0,,,,,,2736903000000.0,-527258000000.0,0.0,2209645000000.0,-3638000000.0,2206007000000.0,VCB,income_statement,-1400661000000.0,10771959000000.0,-5496150000000.0,5275809000000.0,1211327000000.0,-561338000000.0,649989000000.0,641691000000.0,104126000000.0,-50320000000.0,597758000000.0,-34703000000.0,563055000000.0,103141000000.0,7287491000000.0,4137564000000.0,-527258000000.0,613.0
VCB,2016,4,0.0,10245033000000.0,1767842000000.0,0.0,,,,,,,,,,,-2478081000000.0,,,,,,2191223000000.0,-415800000000.0,-1060000000.0,1774363000000.0,-6521000000.0,1767842000000.0,VCB,income_statement,-1896832000000.0,10245033000000.0,-5361543000000.0,4883490000000.0,1237854000000.0,-707950000000.0,529904000000.0,283942000000.0,110683000000.0,-44618000000.0,975481000000.0,-192621000000.0,782860000000.0,19875000000.0,6566136000000.0,4088055000000.0,-416860000000.0,491.0
VCB,2016,3,0.0,9447193000000.0,1636862000000.0,0.0,,,,,,,,,,,-2503744000000.0,,,,,,2046519000000.0,-405297000000.0,289000000.0,1641511000000.0,-4649000000.0,1636862000000.0,VCB,income_statement,-1510057000000.0,9447193000000.0,-4958701000000.0,4488492000000.0,1077573000000.0,-556360000000.0,521213000000.0,527947000000.0,203118000000.0,-44316000000.0,395051000000.0,-57071000000.0,337980000000.0,25886000000.0,6060320000000.0,3556576000000.0,-405008000000.0,455.0
VCB,2016,2,0.0,9227108000000.0,1584358000000.0,0.0,,,,,,,,,,,-2630525000000.0,,,,,,1980164000000.0,-391821000000.0,-161000000.0,1588182000000.0,-3824000000.0,1584358000000.0,VCB,income_statement,-1698322000000.0,9227108000000.0,-4602441000000.0,4624667000000.0,1042851000000.0,-521684000000.0,521167000000.0,474279000000.0,141513000000.0,-111000000.0,587259000000.0,-55202000000.0,532057000000.0,15439000000.0,6309011000000.0,3678486000000.0,-391982000000.0,595.0
VCB,2016,1,0.0,8806228000000.0,1836686000000.0,1.0,,,,,,,,,,,-2367354000000.0,,,,,,2299411000000.0,-459361000000.0,932000000.0,1840982000000.0,-4296000000.0,1836686000000.0,VCB,income_statement,-1305197000000.0,8806228000000.0,-4273463000000.0,4532765000000.0,954874000000.0,-415905000000.0,538969000000.0,563949000000.0,40454000000.0,-371000000.0,357105000000.0,-71433000000.0,285672000000.0,10524000000.0,5971962000000.0,3604608000000.0,-458429000000.0,689.0
VCB,2015,4,0.0,8508516000000.0,1689212000000.0,0.0,,,,,,,,,,,-2354208000000.0,,,,,,2178885000000.0,-481576000000.0,-290000000.0,1697019000000.0,-7807000000.0,1689212000000.0,VCB,income_statement,-1350701000000.0,8508516000000.0,-4071252000000.0,4437264000000.0,1027857000000.0,-549023000000.0,478834000000.0,44073000000.0,39723000000.0,116000000.0,1036913000000.0,-144788000000.0,892125000000.0,-8341000000.0,5883794000000.0,3529586000000.0,-481866000000.0,634.0
VCB,2015,3,0.0,7980791000000.0,1172115000000.0,0.0,,,,,,,,,,,-2704983000000.0,,,,,,1497787000000.0,-322025000000.0,0.0,1175762000000.0,-3647000000.0,1172115000000.0,VCB,income_statement,-1370994000000.0,7980791000000.0,-4030125000000.0,3950666000000.0,852950000000.0,-411606000000.0,441344000000.0,648746000000.0,23900000000.0,57645000000.0,475310000000.0,-72891000000.0,402419000000.0,49044000000.0,5573764000000.0,2868781000000.0,-322025000000.0,440.0
VCB,2015,2,0.0,7485439000000.0,1321072000000.0,0.0,,,,,,,,,,,-1580040000000.0,,,,,,1695013000000.0,-370339000000.0,0.0,1324674000000.0,-3602000000.0,1321072000000.0,VCB,income_statement,-1829132000000.0,7485439000000.0,-3916608000000.0,3568831000000.0,992196000000.0,-377303000000.0,614893000000.0,408545000000.0,37584000000.0,50770000000.0,424368000000.0,-8008000000.0,416360000000.0,7202000000.0,5104185000000.0,3524145000000.0,-370339000000.0,496.0
VCB,2015,1,0.0,7385983000000.0,1131529000000.0,0.0,,,,,,,,,,,-1667018000000.0,,,,,,1455772000000.0,-321160000000.0,0.0,1134612000000.0,-3083000000.0,1131529000000.0,VCB,income_statement,-1517264000000.0,7385983000000.0,-3889712000000.0,3496271000000.0,684301000000.0,-346724000000.0,337577000000.0,471210000000.0,96268000000.0,43823000000.0,203959000000.0,-9584000000.0,194375000000.0,530000000.0,4640054000000.0,2973036000000.0,-321160000000.0,425.0
VCB,2014,4,0.0,7305608000000.0,1320398000000.0,0.0,,,,,,,,,,,-2170804000000.0,,,,,,1695751000000.0,-365452000000.0,-626000000.0,1329673000000.0,-9275000000.0,1320398000000.0,VCB,income_statement,-1058881000000.0,7305608000000.0,-4047919000000.0,3257689000000.0,885626000000.0,-445676000000.0,439950000000.0,268856000000.0,56721000000.0,-19071000000.0,870941000000.0,-88015000000.0,782926000000.0,138365000000.0,4925436000000.0,2754632000000.0,-366078000000.0,539.0
VCB,2014,3,0.0,7053374000000.0,1038769000000.0,0.0,,,,,,,,,,,-1594616000000.0,,,,,,1333250000000.0,-291470000000.0,0.0,1041780000000.0,-3011000000.0,1038769000000.0,VCB,income_statement,-1104961000000.0,7053374000000.0,-4107903000000.0,2945471000000.0,779883000000.0,-337836000000.0,442047000000.0,277827000000.0,70182000000.0,48448000000.0,277490000000.0,-39743000000.0,237747000000.0,11105000000.0,4032827000000.0,2438211000000.0,-291470000000.0,433.0
VCB,2014,2,0.0,6928272000000.0,1056947000000.0,0.0,,,,,,,,,,,-1640098000000.0,,,,,,1345661000000.0,-285678000000.0,-13000000.0,1059970000000.0,-3023000000.0,1056947000000.0,VCB,income_statement,-1209801000000.0,6928272000000.0,-4121869000000.0,2806403000000.0,756842000000.0,-321314000000.0,435528000000.0,355921000000.0,6111000000.0,4849000000.0,544043000000.0,-17892000000.0,526151000000.0,60597000000.0,4195560000000.0,2555462000000.0,-285691000000.0,456.0
VCB,2014,1,0.0,6701526000000.0,1165965000000.0,0.0,,,,,,,,,,,-1419875000000.0,,,,,,1500649000000.0,-330797000000.0,0.0,1169852000000.0,-3887000000.0,1165965000000.0,VCB,income_statement,-1198236000000.0,6701526000000.0,-3935907000000.0,2765619000000.0,735997000000.0,-311766000000.0,424231000000.0,442475000000.0,66110000000.0,179895000000.0,254909000000.0,-14133000000.0,240776000000.0,-346000000.0,4118760000000.0,2698885000000.0,-330797000000.0,503.0
